X Y Z Strain_XX Strain_XY Strain_YY
0.2 0.833333 0 -0.000185102 -5.74579e-06 0.00073394
0.233333 0.833333 0 -0.000185884 -4.98255e-06 0.000731116
0.266667 0.833333 0 -0.000185771 -4.40302e-06 0.000728595
0.3 0.833333 0 -0.000185365 -4.01533e-06 0.000726624
0.333333 0.833333 0 -0.000185395 -3.43491e-06 0.000725256
0.366667 0.833333 0 -0.000185593 -2.70792e-06 0.000724167
0.4 0.833333 0 -0.00018544 -2.07184e-06 0.000723109
0.433333 0.833333 0 -0.000185054 -1.82685e-06 0.000722403
0.466667 0.833333 0 -0.000185567 -1.03157e-06 0.000722
0.5 0.833333 0 -0.00018577 2.87714e-07 0.000721679
0.533333 0.833333 0 -0.000185477 1.25826e-06 0.000721691
0.566667 0.833333 0 -0.000185324 1.99619e-06 0.000722133
0.6 0.833333 0 -0.000185907 2.3101e-06 0.000723134
0.633333 0.833333 0 -0.000185862 3.13455e-06 0.000724359
0.666667 0.833333 0 -0.000185222 4.00329e-06 0.000725623
0.7 0.833333 0 -0.000184938 4.20528e-06 0.000726866
0.733333 0.833333 0 -0.000184813 4.60169e-06 0.00072817
0.766667 0.833333 0 -0.00018488 4.95605e-06 0.000730082
0.8 0.833333 0 -0.000184622 5.48234e-06 0.000732762
0.833333 0.833333 0 -0.000185149 5.38403e-06 0.000736406
